Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S26370234,Snow Goose,Anser caerulescens,256,1,US-MI,Oakland,L967594,Stony Creek Metropark (Oakland Co.),42.726713,-83.105135,2015-12-19,01:10 PM,eBird - Traveling Count,140,1,3.219,,3,,"White goose, smaller than adjacent Canadas with black primaries. Not Ross's goose based on size","Cbc <br />Submitted from eBird for iOS, version 1.1.3 Build 30"
S43491709,Snow/Ross's Goose,Anser caerulescens/rossii,262,1,US-MI,Oakland,L1581963,Draper Twin Lake Park,42.7637414,-83.1172353,2018-02-28,08:22 AM,eBird - Traveling Count,158,1,3.541,,10,,"Flying with 12 Canada geese. All white with black primaries. Appeared about 3/4 the size of Canada geese, so too large to be Ross's Goose. Flock was too far away to confidently tell if there was a grin patch, but the bill looked longer than what would be expected from a Ross's goose. Was not able to get any pictures."
S53346228,Greater White-fronted Goose,Anser albifrons,271,1,US-MI,Macomb,L1582233,Stony Creek Metropark--south (Macomb Co.),42.7224105,-83.0819054,2019-02-05,11:00 AM,eBird - Traveling Count,15,1,.322,,1,,In open water by north dam. Multiple sightings by others.
S50995473,Canada Goose,Branta canadensis,324,100,US-MI,Alcona,L8309640,Black River County Park,44.8166915,-83.2987253,2018-12-27,12:00 PM,eBird - Traveling Count,15,1,.161,,1,,,Very windy
S43727153,Canada Goose,Branta canadensis,324,2,US-MI,Alcona,L3258501,Harrisville Harbor,44.6589159,-83.287257,2018-03-17,01:00 PM,eBird - Stationary Count,10,1,,,1
S83771809,Canada Goose,Branta canadensis,324,12,US-MI,Alcona,L3258501,Harrisville Harbor,44.6589159,-83.287257,2021-03-20,10:00 AM,eBird - Traveling Count,30,1,.805,,1
S85030282,Canada Goose,Branta canadensis,324,4,US-MI,Alcona,L3258501,Harrisville Harbor,44.6589159,-83.287257,2021-04-07,11:00 AM,eBird - Traveling Count,20,1,.805,,1
S143631558,Canada Goose,Branta canadensis,324,21,US-MI,Alcona,L3258501,Harrisville Harbor,44.6589159,-83.287257,2023-07-05,07:54 AM,eBird - Traveling Count,43,1,1.467,,1,,,#NYT
S45880260,Canada Goose,Branta canadensis,324,2,US-MI,Alcona,L772826,Harrisville SP,44.6420327,-83.2979965,2018-05-19,01:31 PM,eBird - Traveling Count,93,1,2.49,,4
S83737399,Canada Goose,Branta canadensis,324,2,US-MI,Alcona,L772826,Harrisville SP,44.6420327,-83.2979965,2021-03-20,10:30 AM,eBird - Traveling Count,60,1,2.414,,1
S133747074,Canada Goose,Branta canadensis,324,2,US-MI,Alpena,L17669080,Alpena Twp. Nature Preserve,45.0781048,-83.3264159,2023-04-14,09:30 AM,eBird - Traveling Count,150,1,4.023,,1
S45784212,Canada Goose,Branta canadensis,324,2,CA-ON,Essex,L713871,Point Pelee NP--Tilden's Woods,41.9354075,-82.5108647,2018-05-14,07:40 AM,eBird - Traveling Count,70,0,.644,,8
S45784266,Canada Goose,Branta canadensis,324,2,CA-ON,Essex,L713871,Point Pelee NP--Tilden's Woods,41.9354075,-82.5108647,2018-05-14,12:45 PM,eBird - Traveling Count,150,0,.805,,8
